Godina,Izvođač,Naziv_pesme,Žanr,Akustičnost,Plesozovnost,Instrumentalnost,Glasnoća,Valentnost,Energičnost,Muzička_dekada
1995,michael jackson,d.s.,pop,0.218874718,0.896025127,0.006022267,0.803758685,0.977328937,0.914912258,1990s
1995,björk,enjoy,pop,0.0014247,0.521282357,0.739878543,0.638745738,0.427040396,0.878875096,1990s
1995,the goo goo dolls,naked,pop,0.000485944,0.402144482,9.67e-06,0.769145963,0.311624073,0.891888515,1990s
1995,michael jackson,money,pop,0.032127542,0.906855843,1.84e-05,0.736968951,0.817600989,0.68167174,1990s
1995,alanis morissette,forgiven,pop,0.067970952,0.379399978,0.0,0.765094993,0.248763397,0.749741934,1990s
1995,sheena easton,telefone (long distance love affair),pop,0.246987196,0.847286906,2.4e-06,0.80416891,0.902102226,0.683673804,1990s
1995,faith evans,love don't live here anymore,pop,0.057328371,0.346907831,0.000107287,0.638797016,0.373454246,0.4694529,1990s
1995,green day,panic song,pop,3.07e-05,0.131376584,0.084210526,0.776940235,0.163231657,0.929927741,1990s
1995,shania twain,home ain't where his heart is (anymore),pop,0.545180266,0.456298061,0.0,0.600723021,0.089035449,0.309287738,1990s
1995,bone thugs-n-harmony,me killa,pop,0.743975647,0.643669447,0.0,0.512960541,0.677452597,0.470453932,1990s
1995,green day,stuart and the ave.,pop,3.26e-05,0.42163977,0.000651822,0.83288465,0.80008244,0.983983484,1990s
1995,green day,westbound sign,pop,9.94e-06,0.118379725,0.00037753,0.808553188,0.545548228,0.994994839,1990s
1995,olivia newton-john,please mr. please,pop,0.37248933,0.434636629,0.0,0.575673666,0.553792251,0.453436384,1990s
1995,michael jackson,tabloid junkie,pop,0.086946874,0.814794758,7.45e-05,0.73130272,0.573371805,0.877874064,1990s
1995,green day,86,pop,1.17e-05,0.137875014,0.003319838,0.792605697,0.862943116,0.964963871,1990s
1995,tracy chapman,at this point in my life,pop,0.72891539,0.470377992,0.000182186,0.560520986,0.168384171,0.284261931,1990s
1995,jodeci,love u 4 life,pop,0.344376852,0.685909239,0.0,0.711893957,0.698062655,0.638627353,1990s
1995,alanis morissette,you learn,pop,0.004165667,0.367486191,0.0,0.720534318,0.447650453,0.706697547,1990s
1995,soul for real,every little thing i do,pop,0.004858439,0.704321456,0.001204453,0.675845448,0.236397362,0.399380641,1990s
1995,collective soul,december,pop,0.591365052,0.673995451,0.00437247,0.76788965,0.352844188,0.645634578,1990s
1995,the rembrandts,i'll be there for you,pop,0.07198702,0.279757392,0.0,0.762864395,0.712489695,0.917915354,1990s
1995,faith evans,you used to love me,pop,0.247991213,0.69349074,1.66e-06,0.704099685,0.674361088,0.458441545,1990s
1995,van morrison,days like this,pop,0.66064223,0.648001733,0.001285425,0.712919519,0.689818631,0.541527223,1990s
1995,the smashing pumpkins,zero,pop,3.3e-05,0.40755984,0.559716599,0.732046253,0.702184666,0.730722321,1990s
1995,selena,i could fall in love,pop,0.12550113,0.5234485,0.004615385,0.65602646,0.476504534,0.667657288,1990s
1995,jewel,foolish games,pop,0.948795129,0.173616376,0.000357287,0.492244186,0.15704864,0.072343401,1990s
1995,ace of base,beautiful life,pop,0.202810445,0.744395105,0.00638664,0.779196472,0.747526793,0.988988645,1990s
1995,jodeci,get on up,pop,0.589357017,0.705404527,0.0,0.71425275,0.655812036,0.578565417,1990s
1995,björk,it's oh so quiet,pop,0.633533769,0.446550417,0.0,0.552342128,0.181780709,0.136109156,1990s
1995,enrique iglesias,si tú te vas,pop,0.418674115,0.536445359,2.72e-06,0.667871702,0.234336356,0.411393028,1990s
1995,the smashing pumpkins,"tonight, tonight",pop,6.2e-05,0.244016029,0.75708502,0.673691767,0.204451772,0.670660385,1990s
1995,the presidents of the united states of america,lump,pop,0.004697796,0.473627207,0.0,0.814168141,0.866034625,0.873869935,1990s
1995,bone thugs-n-harmony,tha crossroads,pop,0.085942857,0.668580093,0.0,0.726790247,0.525968673,0.50949419,1990s
1995,mariah carey,fantasy,pop,0.139557369,0.65991552,0.0,0.719739507,0.801112943,0.727719224,1990s
1995,the smashing pumpkins,bullet with butterfly wings,pop,5.51e-05,0.370735406,0.846153846,0.678845217,0.465169002,0.720711998,1990s
1995,montell jordan,this is how we do it,pop,0.015962867,0.798548684,0.0,0.676306951,0.771228359,0.630619094,1990s
1995,better than ezra,good,pop,0.00037249,0.599263511,0.020647773,0.737994513,0.791838417,0.657646966,1990s
1995,xscape,who can i run to,pop,0.484939242,0.702155312,0.0,0.668102454,0.626957955,0.545531352,1990s
1995,raekwon,"ice cream (feat. ghostface killah, method man & cappadonna)",pop,0.219878735,0.67291238,0.000770243,0.724764762,0.721764221,0.90289987,1990s
1995,michael jackson,you are not alone,pop,0.641565905,0.638254089,8.19e-05,0.675691613,0.239488871,0.402383738,1990s
1995,jodeci,freek'n you,pop,0.079517148,0.701072241,0.0,0.670717637,0.438375927,0.521506578,1990s
1995,rancid,time bomb,pop,0.138553352,0.632838731,0.0,0.78955465,0.965993405,0.962961806,1990s
1995,collective soul,the world i know,pop,0.051705875,0.489873281,0.002216599,0.793092839,0.373454246,0.704695482,1990s
1995,seven mary three,cumbersome,pop,0.008141574,0.521282357,0.0,0.762120862,0.32502061,0.790784257,1990s
1995,brotha lynch hung,rest in piss,pop,0.003442775,0.806130185,0.0,0.820936851,0.610469909,0.697688256,1990s
1995,blind melon,toes across the floor,pop,0.243975145,0.422722842,5.14e-05,0.699048791,0.531121187,0.670660385,1990s
1995,pavement,grave architecture,pop,0.011344389,0.565688292,0.429149798,0.682511602,0.280708986,0.791785289,1990s
1995,bone thugs-n-harmony,buddah lovaz,pop,0.20783053,0.683743095,0.0,0.649616696,0.607378401,0.54453032,1990s
1995,mike & the mechanics,over my shoulder,pop,0.130521215,0.614426514,0.0,0.713663052,0.810387469,0.841836902,1990s
1995,michael jackson,stranger in moscow,pop,0.24899523,0.801797899,0.000607287,0.692972335,0.579554823,0.468451868,1990s
1995,blessid union of souls,i believe,pop,0.655622144,0.464962634,0.0,0.705022691,0.220939819,0.458441545,1990s
1995,blind melon,mouthful of cavities,pop,0.165661813,0.299252681,0.016396761,0.661308105,0.434253916,0.529514836,1990s
1995,newsong,when god made you,pop,0.805220688,0.458464204,0.0,0.738609851,0.119950536,0.37235277,1990s
1995,green day,stuck with me,pop,2.69e-05,0.26459439,0.000390688,0.841858319,0.895919209,0.982982452,1990s
1995,no doubt,different people,pop,0.215862667,0.596014297,0.0,0.764223265,0.657873042,0.715706837,1990s
1995,lagwagon,violins,pop,0.000895583,0.420556699,0.0,0.812552881,0.742374279,0.948947355,1990s
1995,big l,mvp,pop,0.065159704,0.861366836,0.0,0.762069584,0.667147568,0.67266245,1990s
1995,jewel,hands,pop,0.424698218,0.630672587,0.001295547,0.653334359,0.306471558,0.495479739,1990s
1995,ll cool j,loungin (who do ya luv),pop,0.460842832,0.820210116,0.003532389,0.662615696,0.521846661,0.579566449,1990s
1995,björk,hyper-ballad,pop,0.021685765,0.495288639,0.00098583,0.581673205,0.012366035,0.437419867,1990s
1995,elastica,connection,pop,0.000293173,0.675078523,0.744939271,0.765351383,0.876339654,0.675665546,1990s
1995,ice cube,friday,pop,0.076505097,0.689158453,3.55e-06,0.806476425,0.658903545,0.747739869,1990s
1995,seven mary three,water's edge,pop,0.001213857,0.583017437,0.0,0.728687537,0.314715581,0.683673804,1990s
1995,mack 10,foe life,pop,0.081926789,0.926351132,0.0,0.759018537,0.808326463,0.665655224,1990s
1995,whitney houston,count on me,pop,0.38955762,0.50287014,0.0,0.743788939,0.119950536,0.507492126,1990s
1995,green day,jaded,pop,2.92e-05,0.208274667,4.19e-05,0.835551111,0.844394064,0.995995871,1990s
1995,mary j. blige,not gon' cry,pop,0.654618127,0.760641178,0.0,0.683767915,0.418796373,0.410391996,1990s
1995,the corrs,runaway,pop,0.643573939,0.391313766,1.26e-06,0.723380253,0.512572135,0.598586062,1990s
1995,no doubt,excuse me mr.,pop,0.004597394,0.296003466,0.0,0.77735046,0.650659522,0.958957677,1990s
1995,rancid,maxwell murder,pop,0.086244062,0.477959493,0.001993927,0.760608158,0.541426216,0.983983484,1990s
1995,guided by voices,game of pricks,pop,0.24899523,0.336077115,0.671052632,0.735148578,0.309563067,0.966965935,1990s
1995,green day,walking contradiction,pop,0.000473896,0.427055128,0.0,0.847627106,0.876339654,0.985985548,1990s
1996,modest mouse,breakthrough,pop,0.214858649,0.534279216,0.000421053,0.771453478,0.913437758,0.854850322,1990s
1996,lil' kim,not tonight,pop,0.005641572,0.866782194,0.0,0.717585827,0.776380874,0.662652127,1990s
1996,pet shop boys,se a vida e (that's the way life is),pop,0.151605574,0.497454782,0.0,0.719303643,0.583676834,0.838833805,1990s
1996,stone temple pilots,lady picture show,pop,0.014858449,0.304668039,3.41e-05,0.788657283,0.513602638,0.936934967,1990s
1996,silver jews,pet politics,pop,0.588353,0.391313766,0.632591093,0.595133708,0.205482275,0.381362061,1990s
1996,blind melon,soup,pop,0.34839292,0.368569262,0.005151822,0.684306335,0.604286892,0.50949419,1990s
1996,belle & sebastian,the state i am in,pop,0.505019583,0.443301202,0.0,0.57610953,0.474443528,0.383364125,1990s
1996,the shangri-las,remember (walkin' in the sand),pop,0.73594351,0.451965775,0.279352227,0.666717945,0.307502061,0.5315169,1990s
1996,social distortion,dear lover,pop,9.84e-06,0.45521499,0.001730769,0.79768223,0.258037923,0.942941161,1990s
1996,superdrag,sucked out,pop,0.036746021,0.369652334,0.0,0.74132759,0.741343776,0.767760515,1990s
1996,cake,friend is a four letter word,pop,0.107428823,0.405393697,0.000738866,0.663077199,0.280708986,0.579566449,1990s
1996,belle & sebastian,"get me away from here, i'm dying",pop,0.411645996,0.51695007,0.0,0.668615235,0.693940643,0.627615998,1990s
1996,babyface,"this is for the lover in you (feat. ll cool j, howard hewett, jody watley & jeffrey daniels)",pop,0.0296175,0.893858984,1.07e-05,0.725867241,0.759892828,0.41639819,1990s
1996,eels,my beloved monster,pop,0.309236254,0.438968916,0.344129555,0.584621696,0.448680956,0.278255737,1990s
1996,ginuwine,only when ur lonely,pop,0.362449159,0.767139608,0.0,0.694587596,0.548639736,0.433415738,1990s
1996,counting crows,goodnight elisabeth,pop,0.61947753,0.534279216,6.78e-06,0.707996821,0.198268755,0.516501416,1990s
1996,fiona apple,never is a promise,pop,0.911646498,0.288421965,0.016194332,0.570058713,0.168384171,0.193167995,1990s
1996,cake,frank sinatra,pop,0.175701984,0.664247807,0.025809717,0.678127324,0.562036274,0.511496255,1990s
1996,dave matthews band,let you down,pop,0.791164449,0.716235243,0.007125506,0.532471861,0.622835944,0.303281544,1990s
1996,descendents,everything sux,pop,0.176706001,0.338243258,0.0,0.762890034,0.31780709,0.997997935,1990s
1996,matchbox twenty,shame,pop,0.002689762,0.531030001,1.24e-05,0.692664667,0.365210223,0.678668643,1990s
1996,weezer,getchoo,pop,0.000391567,0.299252681,0.0,0.788554727,0.619744435,0.895892644,1990s
1996,fiona apple,sullen girl,pop,0.764055988,0.26459439,0.116396761,0.618337051,0.128194559,0.29727535,1990s
1996,swv,use your heart,pop,0.170681898,0.607928084,0.005678138,0.697382253,0.596042869,0.479463222,1990s
1996,dave matthews band,proudest monkey,pop,0.120481045,0.572186722,0.029251012,0.618029382,0.506389118,0.482466319,1990s
1996,blind melon,soul one,pop,0.426706252,0.383732265,1.56e-06,0.711099146,0.360057708,0.521506578,1990s
1996,silver jews,ballad of reverend war character,pop,0.93473889,0.394562981,0.000211538,0.487731713,0.159109646,0.086958472,1990s
1996,social distortion,through these eyes,pop,5.5e-05,0.392396837,0.178137652,0.831089916,0.740313273,0.923921548,1990s
1996,outkast,e.t. (extraterrestrial),pop,0.024597414,0.594931225,0.0,0.644873471,0.013911789,0.490474577,1990s
1996,soul coughing,soft serve,pop,0.023292192,0.737896675,0.003198381,0.61700382,0.537304204,0.443426061,1990s
1996,foxy brown,ill na na,pop,0.034235978,0.941514134,1.61e-06,0.627797862,0.654781533,0.532517932,1990s
1996,cake,sad songs and waltzes,pop,0.92469872,0.541860717,1.51e-05,0.570443299,0.253915911,0.10707922,1990s
1996,fiona apple,pale september,pop,0.905622395,0.219105383,0.040283401,0.481450145,0.140560594,0.19116593,1990s
1996,busta rhymes,ill vibe (feat. q-tip),pop,0.147589506,0.789884111,2.6e-06,0.657975028,0.513602638,0.445428125,1990s
1996,spice girls,naked,pop,0.086043259,0.522365428,0.042206478,0.681152732,0.489901072,0.755748127,1990s
1996,jennifer love hewitt,cool with you,pop,0.795180517,0.573269793,0.0,0.634284542,0.304410552,0.333312512,1990s
1996,blackstreet,let's stay in love,pop,0.338352749,0.65991552,0.0,0.736584365,0.357996702,0.471454964,1990s
1996,phish,billy breathes,pop,0.494979413,0.366403119,0.193319838,0.713073353,0.21784831,0.534519997,1990s
1996,céline dion,(you make me feel like) a natural woman,pop,0.188754206,0.568937507,0.0,0.689023921,0.118920033,0.459442577,1990s
1996,nofx,philthy phil philanthropist,pop,0.000126506,0.527780786,0.00059919,0.728661898,0.625927453,0.856852386,1990s
1996,mc lyte,"keep on, keepin' on (feat. xscape)",pop,0.240963093,0.880862125,0.000111336,0.759992821,0.731038747,0.630619094,1990s
1996,sponge,wax ecstatic (to sell angelina),pop,1.55e-05,0.435719701,0.002712551,0.781786016,0.422918384,0.950949419,1990s
1996,outkast,wailin',pop,0.175701984,0.906855843,0.000832996,0.635104992,0.53936521,0.393374448,1990s
1996,spice girls,something kinda funny,pop,0.008241976,0.681576952,0.139676113,0.69825398,0.757831822,0.587574707,1990s
1996,faith evans,kissing you,pop,0.31425634,0.606845012,0.001710526,0.626746661,0.154987634,0.358338318,1990s
1996,céline dion,falling into you,pop,0.383533518,0.334994043,0.0,0.682127016,0.556883759,0.505490061,1990s
1996,dave matthews band,cry freedom,pop,0.491967361,0.46929492,3.83e-06,0.70612517,0.294105523,0.508493158,1990s
1996,nancy sinatra,wait 'till you see him,pop,0.932730856,0.31224954,8.97e-05,0.636694613,0.105523495,0.23521135,1990s
1996,the lemonheads,the outdoor type,pop,0.316264374,0.410809054,0.026012146,0.680537395,0.556883759,0.57556232,1990s
1996,hootie & the blowfish,when i'm lonely,pop,0.237951042,0.239683743,0.000245951,0.684767838,0.438375927,0.533518965,1990s
1996,sheryl crow,home,pop,0.282127793,0.535362287,0.462550607,0.558136554,0.327081616,0.402383738,1990s
1996,social distortion,under my thumb,pop,1.46e-06,0.050146215,0.33097166,0.824039176,0.438375927,0.953952516,1990s
1996,millencolin,bullion,pop,0.00013755,0.21693924,0.000903846,0.721688075,0.218878813,0.972972129,1990s
1996,phish,character zero,pop,0.120481045,0.292754251,1.88e-05,0.734994744,0.529060181,0.701692385,1990s
1996,the penguins,earth angel (will you be mine),pop,0.870481798,0.286255822,0.0,0.602799785,0.447650453,0.186160769,1990s
1996,leann rimes,blue,pop,0.597389154,0.5234485,1.31e-06,0.693613312,0.281739489,0.452435351,1990s
1996,maxwell,sumthin' sumthin',pop,0.131525232,0.810462472,0.003795547,0.714457862,0.865004122,0.534519997,1990s
1996,donell jones,knocks me off my feet,pop,0.066565328,0.441135059,0.0,0.703740738,0.475474031,0.594581933,1990s
1996,dave matthews band,two step,pop,0.009105431,0.371818477,0.000354251,0.721662436,0.279678483,0.894891612,1990s
1996,dave matthews band,so much to say,pop,0.010942782,0.70757067,0.001720648,0.742737738,0.83924155,0.780773934,1990s
1996,the wallflowers,6th avenue heartache,pop,0.061846448,0.431387415,0.000116397,0.750993513,0.531121187,0.854850322,1990s
1996,local h,bound for the floor,pop,0.00013755,0.63933716,0.007783401,0.724021229,0.599134378,0.513498319,1990s
1996,republica,ready to go,pop,0.000283133,0.538611502,0.190283401,0.794810656,0.218878813,0.953952516,1990s
1996,phish,waste,pop,0.639557871,0.511534712,0.000768219,0.645258057,0.195177246,0.390371351,1990s
1996,beck,devils haircut,pop,0.180722069,0.678327737,0.000433198,0.789195703,0.758862325,0.727719224,1990s
1996,barenaked ladies,the old apartment,pop,0.044978961,0.438968916,0.0,0.652975412,0.637262984,0.664654191,1990s
1996,blackstreet,we gonna take u back (lude)/ don't leave me,pop,0.078111524,0.792050255,0.0,0.799348768,0.668178071,0.590577804,1990s
1996,stone temple pilots,trippin' on a hole in a paper heart,pop,0.000386547,0.442218131,0.001629555,0.815321898,0.435284419,0.989989677,1990s
1996,bryan adams,have you ever really loved a woman?,pop,0.558232488,0.548359147,4.65e-06,0.657590442,0.340478153,0.463446706,1990s
1996,702,steelo,pop,0.113452925,0.769305751,0.001912955,0.70422788,0.616652927,0.736728514,1990s
1996,tonic,if you could only see,pop,0.002227914,0.412975198,0.0,0.783273082,0.512572135,0.940939096,1990s
1996,backstreet boys,as long as you love me,pop,0.164657796,0.772554966,0.0,0.772325206,0.751648805,0.816811096,1990s
1996,the cardigans,lovefool,pop,0.034537183,0.695656883,0.0,0.759633874,0.8928277,0.636625288,1990s
1996,céline dion,"because you loved me (theme from ""up close and personal"")",pop,0.315260357,0.59818044,0.0,0.660872241,0.159109646,0.466449803,1990s
1996,backstreet boys,quit playing games (with my heart),pop,0.061746046,0.799631756,2.82e-06,0.787247135,0.884583677,0.875871999,1990s
1996,spice girls,say you'll be there,pop,0.01495885,0.719484458,1.51e-06,0.754762454,0.749587799,0.679669675,1990s
1996,toni braxton,un-break my heart,pop,0.414658047,0.610094227,0.0,0.699048791,0.091096455,0.426408512,1990s
1996,backstreet boys,i'll never break your heart,pop,0.088854507,0.495288639,0.0,0.760249212,0.327081616,0.589576772,1990s
1996,fiona apple,sleep to dream,pop,0.03021991,0.718401386,4.9e-05,0.663743815,0.755770816,0.57556232,1990s
1996,112,pleasure & pain,pop,0.024999021,0.662081664,0.0,0.718124247,0.318837593,0.539525158,1990s
1996,dru hill,5 steps,pop,0.479919157,0.362070833,0.0,0.68797272,0.221970322,0.40338477,1990s
1996,mc lyte,cold rock a party,pop,0.192770274,0.903606628,1.2e-06,0.779888727,0.742374279,0.744736773,1990s
1996,tom petty and the heartbreakers,walls,pop,0.074497063,0.515866999,3.58e-06,0.779914366,0.37139324,0.763756386,1990s
1996,face to face,blind,pop,0.002418677,0.350157045,4.44e-06,0.828397816,0.657873042,0.967966968,1990s
1996,face to face,i won't lie down,pop,0.011344389,0.437885844,0.004716599,0.826526165,0.490931575,0.978978322,1990s
1996,eels,novocaine for the soul,pop,0.000790161,0.377233835,0.077024291,0.714637336,0.299258038,0.72571716,1990s
1996,lil' kim,queen bitch,pop,0.025701833,0.696739955,0.551619433,0.710253057,0.731038747,0.732724385,1990s
1996,screeching weasel,cool kids,pop,0.000743977,0.579768223,0.034919028,0.7454042,0.882522671,0.887884386,1990s
1996,the cranberries,go your own way,pop,0.000961848,0.437885844,2.95e-05,0.816475656,0.650659522,0.939938064,1990s
1996,stone temple pilots,big bang baby,pop,0.008171695,0.481208708,0.016093117,0.814706561,0.69291014,0.964963871,1990s
